# Date and time run: 2023-05-17 16:30:17.557827
# Target Ontology: https://github.com/EBISPOT/efo/releases/download/v3.43.0/efo.owl
# Text2term version: 2.3.1
# Minimum Score: 0.60
# Mapper: tfidf
# Base IRIs: ('http://www.ebi.ac.uk/efo/', 'http://purl.obolibrary.org/obo/MONDO', 'http://purl.obolibrary.org/obo/HP', 'http://www.orpha.net/ORDO', 'http://purl.obolibrary.org/obo/DOID')
# Max Mappings: 1
# Term Type: classes
# Deprecated Terms Excluded
Source Term ID,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score
ukb-e-6149_p1_EAS,Mouth/teeth dental problems,Abnormality of the dentition,HP:0000164,http://purl.obolibrary.org/obo/HP_0000164,0.6563404744851319
ukb-b-19955,Diagnoses - secondary ICD10: I12.0 Hypertensive renal disease with renal failure,hypertensive nephropathy,MONDO:0024633,http://purl.obolibrary.org/obo/MONDO_0024633,0.6365705148033179
ukb-b-12316,Diagnoses - main ICD10: K29.8 Duodenitis,duodenitis,MONDO:0004627,http://purl.obolibrary.org/obo/MONDO_0004627,0.6226042093808465
ukb-e-52_p1_AFR,Month of birth,date of birth,EFO:0004950,http://www.ebi.ac.uk/efo/EFO_0004950,0.6294434380374075
finn-b-J10_INFLUPNEU,Influenza and pneumonia,influenza,EFO:0007328,http://www.ebi.ac.uk/efo/EFO_0007328,0.7575047263177198
ukb-e-20127_EAS,Neuroticism score,neurotic disorder,EFO:0004257,http://www.ebi.ac.uk/efo/EFO_0004257,0.8066537805617496
finn-b-F5_BULIMIA,Bulimia nervosa (incl. atypical),bulimia nervosa,EFO:0005204,http://www.ebi.ac.uk/efo/EFO_0005204,0.7454489550831436
ukb-e-5110_AFR,6mm asymmetry angle (left),hemifacial hypertrophy,MONDO:0007590,http://purl.obolibrary.org/obo/MONDO_0007590,0.6111731787634864
ukb-e-189_p1_AFR,Townsend deprivation index at recruitment,Townsend deprivation index,EFO:0009711,http://www.ebi.ac.uk/efo/EFO_0009711,0.8053614516778494
ieu-a-810,Schizophrenia,schizophrenia,MONDO:0005090,http://purl.obolibrary.org/obo/MONDO_0005090,0.9876231532062112
finn-b-N14_ENDOMETRIOSIS_RECTPVAGSEPT_VAGINA,Endometriosis of rectovaginal septum and vagina,endometriosis of rectovaginal septum and vagina,MONDO:0001288,http://purl.obolibrary.org/obo/MONDO_0001288,0.9792200982488473
ukb-b-14395,"Medication for cholesterol, blood pressure or diabetes: Blood pressure medication",blood pressure,EFO:0004325,http://www.ebi.ac.uk/efo/EFO_0004325,0.7293707183069179
ukb-e-23098_AFR,Weight,body weight,EFO:0004338,http://www.ebi.ac.uk/efo/EFO_0004338,0.9960038742333225
finn-b-COPD_EARLY,Early onset COPD,early onset hypertension,EFO:0004772,http://www.ebi.ac.uk/efo/EFO_0004772,0.6211315794502079
ukb-e-4195_AFR,Pulse wave reflection index,pulse wave reflection index measurement,EFO:0009804,http://www.ebi.ac.uk/efo/EFO_0009804,0.9064559292653999
ukb-e-20111_p1_CSA,Illnesses of siblings,number of siblings,EFO:0009713,http://www.ebi.ac.uk/efo/EFO_0009713,0.6061224535987911
finn-b-H7_LACRIMINFLAMACU,Inflammation of lacrimal passages (acute and unspecified),dacryoadenitis,MONDO:0004804,http://purl.obolibrary.org/obo/MONDO_0004804,0.6916007552071028
finn-b-CD2_BENIGN_NASOPHARYNX,Benign neoplasm: Nasopharynx,nasopharyngeal neoplasm,EFO:0004252,http://www.ebi.ac.uk/efo/EFO_0004252,0.8824965718399813
ukb-e-K59_AFR,K59 Other functional intestinal disorders,digestive system disease,EFO:0000405,http://www.ebi.ac.uk/efo/EFO_0000405,0.752126626805303
ukb-e-103040_CSA,Lamb intake,Carney complex,MONDO:0015285,http://purl.obolibrary.org/obo/MONDO_0015285,0.7832240322362932
finn-b-O15_LABOUR_FETAL_STRESS,Labour and delivery complicated by fetal stress [distress],Fetal distress,HP:0025116,http://purl.obolibrary.org/obo/HP_0025116,0.6405953837322266
ukb-d-D12,"Diagnoses - main ICD10: D12 Benign neoplasm of colon, rectum, anus and anal canal",benign neoplasm of anus,MONDO:0021469,http://purl.obolibrary.org/obo/MONDO_0021469,0.6334741592671942
finn-b-DM_RETINA_NOS,Unspecified diabetic retinopathy,diabetic retinopathy,EFO:0003770,http://www.ebi.ac.uk/efo/EFO_0003770,0.9861495002530296
finn-b-AB1_INTESTINAL_INFECTIONS,Intestinal infectious diseases,intestinal infectious disease,MONDO:0000916,http://purl.obolibrary.org/obo/MONDO_0000916,0.9565104457337584
ukb-b-6863,Operation code: caesarean section / caesarian section,cesarean section,EFO:0009636,http://www.ebi.ac.uk/efo/EFO_0009636,0.8809953293359528
ukb-e-104920_CSA,Time spent doing light physical activity,physical activity,EFO:0003940,http://www.ebi.ac.uk/efo/EFO_0003940,0.6616579818668898
ukb-d-C_DIGESTIVE_ORGANS,Cancer of digestive organs,digestive system cancer,MONDO:0002516,http://purl.obolibrary.org/obo/MONDO_0002516,0.6861648342769961
finn-b-AB1_MALARIA,Malaria,malaria,EFO:0001068,http://www.ebi.ac.uk/efo/EFO_0001068,0.9945579700294624
finn-b-D3_ACQHAEMOLYTICANAEMIANAS,Other and unspecified acquired haemolytic anaemias,Congenital hemolytic anemia,HP:0004804,http://purl.obolibrary.org/obo/HP_0004804,0.834866552935141
ieu-a-1171,Knee osteoarthritis,"osteoarthritis, knee",EFO:0004616,http://www.ebi.ac.uk/efo/EFO_0004616,0.9885183022270163
ukb-e-20004_p18_CSA,Operation code,ophthalmic procedure,EFO:0010722,http://www.ebi.ac.uk/efo/EFO_0010722,0.6223442951737136
finn-b-ILD_ENDPOINTS,Interstitial lung disease endpoints,Abnormal pulmonary interstitial morphology,HP:0006530,http://purl.obolibrary.org/obo/HP_0006530,0.7649754297292036
finn-b-CD2_BENIGN_CONNSOFT_NOS_EXALLC,"""Benign neoplasm: Connective and other soft tissue, unspecified"" (all cancers excluded)",benign connective and soft tissue neoplasm,MONDO:0000654,http://purl.obolibrary.org/obo/MONDO_0000654,0.9148755274724566
ukb-e-30080_MID,Platelet count,platelet count,EFO:0004309,http://www.ebi.ac.uk/efo/EFO_0004309,0.9781847087537409
finn-b-CARDIAC_ARRHYTM,Cardiac arrhytmias,cardiac arrhythmia,EFO:0004269,http://www.ebi.ac.uk/efo/EFO_0004269,0.7599743124659905
finn-b-H7_ORBIT,Disorders of orbit,disease of orbital region,EFO:0009664,http://www.ebi.ac.uk/efo/EFO_0009664,0.7043238188925939
ukb-e-738_p1_CSA,Average total household income before tax,household income,EFO:0009695,http://www.ebi.ac.uk/efo/EFO_0009695,0.6330711904849845
ukb-d-22601_31193034,"Job coding: other science technician, materials technician, technical assistant, technical officer",technician,EFO:0009739,http://www.ebi.ac.uk/efo/EFO_0009739,0.8792622790126858
ukb-e-2395_p1_AFR,Hair/balding pattern,Abnormal hair pattern,HP:0010720,http://purl.obolibrary.org/obo/HP_0010720,0.619738240183176
ukb-e-1259_AFR,Smoking/smokers in household,smoking behavior,EFO:0004318,http://www.ebi.ac.uk/efo/EFO_0004318,0.6786389413860892
ukb-b-3798,Fractured bone site(s): Leg,bone fracture,EFO:0003931,http://www.ebi.ac.uk/efo/EFO_0003931,0.717265151711384
finn-b-CD2_BENIGN_INTRATHORACIC_EXALLC,Benign neoplasm of other and unspecified intrathoracic organs (all cancers excluded),thoracic benign neoplasm,MONDO:0000634,http://purl.obolibrary.org/obo/MONDO_0000634,0.7328583847579557
ieu-a-1085,Amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,MONDO:0004976,http://purl.obolibrary.org/obo/MONDO_0004976,0.9927157691421461
ukb-d-M06,Diagnoses - main ICD10: M06 Other rheumatoid arthritis,rheumatoid arthritis,EFO:0000685,http://www.ebi.ac.uk/efo/EFO_0000685,0.7292755543489046
finn-b-CD2_BENIGN_BONE_LONG_LOWER_EXALLC,Benign neoplasm: Long bones of lower limb (all cancers excluded),cancer of long bone of lower limb,MONDO:0000952,http://purl.obolibrary.org/obo/MONDO_0000952,0.791497148834672
finn-b-H8_EUSTNAS,Other disorders of Eustachian tube,eustachian tube disease,EFO:0009667,http://www.ebi.ac.uk/efo/EFO_0009667,0.9615893374090472
ieu-b-91,Oral cavity and pharyngeal cancer,pharynx cancer,EFO:0005577,http://www.ebi.ac.uk/efo/EFO_0005577,0.7903246766586388
finn-b-I9_OTHOTH,Other other unspecified disorders of the circulatory system,cardiovascular disease,EFO:0000319,http://www.ebi.ac.uk/efo/EFO_0000319,0.9505071476263808
finn-b-KRA_PSY_SCHIZODEL_EXMORE,Schizophrenia or delusion (more controls excluded),schizophrenia,MONDO:0005090,http://purl.obolibrary.org/obo/MONDO_0005090,0.8002689287126594
ukb-e-134_p1_EAS,Number of self-reported cancers,"number of cancers, self-reported",EFO:0009800,http://www.ebi.ac.uk/efo/EFO_0009800,0.8084801760002444
ebi-a-GCST006649,Menstruation quality of life impact (nervousness),quality of life during menstruation measurement,EFO:0009366,http://www.ebi.ac.uk/efo/EFO_0009366,0.6217723474962379
finn-b-CD2_BENIGN_PAROTID_EXALLC,Benign neoplasm: Parotid gland (all cancers excluded),parotid neoplasm,EFO:0003873,http://www.ebi.ac.uk/efo/EFO_0003873,0.8022212072055972
finn-b-H7_RETINOPATHYDIAB_BKG,Diabetic background retinopathy,non-proliferative diabetic retinopathy,EFO:0009760,http://www.ebi.ac.uk/efo/EFO_0009760,0.8485506074468361
ukb-e-20111_p4_CSA,Illnesses of siblings,number of siblings,EFO:0009713,http://www.ebi.ac.uk/efo/EFO_0009713,0.6061224535987911
ukb-e-670_p1_AFR,Type of accommodation lived in,eye accommodation disease,MONDO:0000926,http://purl.obolibrary.org/obo/MONDO_0000926,0.7314152941390692
ukb-e-6149_p5_AFR,Mouth/teeth dental problems,Abnormality of the dentition,HP:0000164,http://purl.obolibrary.org/obo/HP_0000164,0.6563404744851319
finn-b-CD2_TNK_LYMPHOMA,Mature T/NK-cell lymphomas,T-cell non-Hodgkin lymphoma,MONDO:0015760,http://purl.obolibrary.org/obo/MONDO_0015760,0.6875624935039385
finn-b-O15_MATERN_HYPERT_UNS,Unspecified maternal hypertension,hypertension,EFO:0000537,http://www.ebi.ac.uk/efo/EFO_0000537,0.7949967698336996
finn-b-M13_PSORIARTH,Psoriatic arthropathies,psoriatic arthritis,EFO:0003778,http://www.ebi.ac.uk/efo/EFO_0003778,0.8680965458219846
ukb-e-47_MID,Hand grip strength (right),grip strength measurement,EFO:0006941,http://www.ebi.ac.uk/efo/EFO_0006941,0.683865312553798
ukb-d-41218_1,History of psychiatric care on admission: One or more previous psychiatric episodes with this Health Care Provider,psychiatric disorder,MONDO:0002025,http://purl.obolibrary.org/obo/MONDO_0002025,0.6201392574497686
finn-b-N14_INFLAMALEGEN,"Inflammatory disorders of male genital organs, not elsewhere classified",inflammatory disease,EFO:0009903,http://www.ebi.ac.uk/efo/EFO_0009903,0.692767160428454
finn-b-C3_OTHER_SKIN_EXALLC,Other malignant neoplasms of skin (=non-melanoma skin cancer) (all cancers excluded),cutaneous melanoma,EFO:0000389,http://www.ebi.ac.uk/efo/EFO_0000389,0.729928958799096
finn-b-N14_RENALTUBULOOTH,Other renal tubulo-interstitial diseases,interstitial nephritis,MONDO:0001085,http://purl.obolibrary.org/obo/MONDO_0001085,0.7854646634221426
finn-b-J10_PLEURA,Other diseases of pleura,pleural disorder,MONDO:0002037,http://purl.obolibrary.org/obo/MONDO_0002037,0.9296380667172173
finn-b-Z21_LUNG_TRANSPLANT_STATUS,Lung transplant status,lung transplantation,EFO:0010721,http://www.ebi.ac.uk/efo/EFO_0010721,0.8430948322873127
finn-b-CD2_INSITU_CERVIX_UTERI_EXOCERVIX,"Carcinoma in situ of cervix uteri, exocervix",uterine cervix carcinoma in situ,MONDO:0042487,http://purl.obolibrary.org/obo/MONDO_0042487,0.8483418222875656
ukb-d-H7_LACRIMALSYSTEM,Disorders of lacrimal system,lacrimal apparatus disease,EFO:0009455,http://www.ebi.ac.uk/efo/EFO_0009455,0.9494044094317815
finn-b-CD2_BENIGN_PERIPH_AUTO_NEURO,Benign neoplasm: Peripheral nerves and autonomic nervous system,benign neoplasm of peripheral nervous system,MONDO:0056804,http://purl.obolibrary.org/obo/MONDO_0056804,0.8293937725037861
finn-b-K11_OTHPERITON,Other diseases of peritoneum,disease of peritoneum,EFO:0009541,http://www.ebi.ac.uk/efo/EFO_0009541,0.9442509771782923
ukb-e-1508_p1_EAS,Coffee type,coffee consumption,EFO:0004330,http://www.ebi.ac.uk/efo/EFO_0004330,0.6119504282156887
ukb-d-M13_ROTATORCUFF,Rotator cuff syndrome,rotator cuff tear,EFO:1001250,http://www.ebi.ac.uk/efo/EFO_1001250,0.9485620406222659
finn-b-O15_PREG_OTHER_MAT_DISORD,Other maternal disorders predominantly related to pregnancy,pregnancy disorder,EFO:0009682,http://www.ebi.ac.uk/efo/EFO_0009682,0.6040330240359427
ukb-e-1269_MID,Exposure to tobacco smoke at home,tobacco smoke exposure measurement,EFO:0009115,http://www.ebi.ac.uk/efo/EFO_0009115,0.814031221178706
finn-b-F5_SPEECH,Specific development disorders of speech and language,Absent speech,HP:0001344,http://purl.obolibrary.org/obo/HP_0001344,0.7930540831619746
finn-b-K11_BARRET,Barret oesophagus,Barrett's esophagus,EFO:0000280,http://www.ebi.ac.uk/efo/EFO_0000280,0.8137505396564826
ukb-e-30630_MID,Apolipoprotein A,apolipoprotein A 1 measurement,EFO:0004614,http://www.ebi.ac.uk/efo/EFO_0004614,0.8219878830619239
finn-b-H7_LACRIGLAND,Other disorders of lacrimal gland,disorder of lacrimal gland,MONDO:0024625,http://purl.obolibrary.org/obo/MONDO_0024625,0.9496837568334978
ukb-a-206,Illnesses of father: Chronic bronchitis/emphysema,chronic bronchitis,EFO:0006505,http://www.ebi.ac.uk/efo/EFO_0006505,0.6582410924071788
ukb-e-20111_p4_EAS,Illnesses of siblings,number of siblings,EFO:0009713,http://www.ebi.ac.uk/efo/EFO_0009713,0.6061224535987911
finn-b-CD2_BENIGN_OESOPHAGUS_EXALLC,Benign neoplasm: Oesophagus (all cancers excluded),neoplasm of esophagus,MONDO:0021355,http://purl.obolibrary.org/obo/MONDO_0021355,0.704970032256637
finn-b-PD_DEMENTIA,Dementia due to Parkinsons disease,Parkinson disease,MONDO:0005180,http://purl.obolibrary.org/obo/MONDO_0005180,0.6911647839451687
finn-b-K11_DISOESINOTH,Disorders of oesophagus in diseases classified elsewhere,esophageal disease,EFO:0009544,http://www.ebi.ac.uk/efo/EFO_0009544,0.8019050742764032
ukb-a-87,Non-cancer illness code  self-reported: osteoporosis,osteoporosis,EFO:0003882,http://www.ebi.ac.uk/efo/EFO_0003882,0.639192368851819
ukb-e-41231_AFR,Hospital episode type,Episodic ataxia type 1,ORPHANET.ORDO:37612,http://www.orpha.net/ORDO/Orphanet_37612,0.6325648486985611
finn-b-G6_HEREMOSEN,Hereditary monor and sensory neuropathy,hereditary sensory and autonomic neuropathy,MONDO:0015364,http://purl.obolibrary.org/obo/MONDO_0015364,0.9154916005002559
ukb-b-4693,Treatment/medication code: co-enzyme q10/ubiquinone/bio-quinone/coenzyme q10,coenzyme Q10 measurement,EFO:0007836,http://www.ebi.ac.uk/efo/EFO_0007836,0.6703407005902761
ukb-e-1269_AFR,Exposure to tobacco smoke at home,tobacco smoke exposure measurement,EFO:0009115,http://www.ebi.ac.uk/efo/EFO_0009115,0.814031221178706
finn-b-P16_MECONIUMI_CAUSED_CYSTIC_FIBROSIS,Meconiumileus caused by cystic fibrosis,cystic fibrosis associated meconium ileus,EFO:0004608,http://www.ebi.ac.uk/efo/EFO_0004608,0.7191162460989454
finn-b-FEMNINGHER_UNILATERAL,"Inguinal of femoral hernia, unilateral",femoral hernia,EFO:1001791,http://www.ebi.ac.uk/efo/EFO_1001791,0.6756146241786979
finn-b-C3_BREAST,Malignant neoplasm of breast,breast cancer,MONDO:0007254,http://purl.obolibrary.org/obo/MONDO_0007254,0.9881261213621798
finn-b-H8_EXT_OTH,Other otitis externa (chronic),otitis externa,EFO:0009560,http://www.ebi.ac.uk/efo/EFO_0009560,0.8178247761061851
ukb-a-63,Non-cancer illness code  self-reported: heart attack/myocardial infarction,myocardial infarction,EFO:0000612,http://www.ebi.ac.uk/efo/EFO_0000612,0.6280128351977111
ukb-e-E66_AFR,E66 Obesity,obesity,EFO:0001073,http://www.ebi.ac.uk/efo/EFO_0001073,0.7142443512835809
finn-b-D3_ANAEMIA,Anaemias,anemia,MONDO:0002280,http://purl.obolibrary.org/obo/MONDO_0002280,0.8271677883834367
ukb-b-12931,Operation code: ovarian cyst removal/surgery,Ovarian cyst,HP:0000138,http://purl.obolibrary.org/obo/HP_0000138,0.6570732476546473
finn-b-R18_ANURIA_OLIGU,Anuria and oliguria,anuria,EFO:0009530,http://www.ebi.ac.uk/efo/EFO_0009530,0.7371797310764027
finn-b-AB1_VIRAN_CNS_INFECTIONS_NOS,"Viral infections of central nervous system, not elsewhere classified/unspecified",viral infection of central nervous system,MONDO:0024318,http://purl.obolibrary.org/obo/MONDO_0024318,0.9644112797585563
ieu-a-293,Inflammatory bowel disease,inflammatory bowel disease,EFO:0003767,http://www.ebi.ac.uk/efo/EFO_0003767,0.9941499906205901
ebi-a-GCST006638,Menstruation quality of life impact (fever),quality of life during menstruation measurement,EFO:0009366,http://www.ebi.ac.uk/efo/EFO_0009366,0.6949778291204185
finn-b-C3_DLBCL_EXALLC,Diffuse large B-cell lymphoma (all cancers excluded),diffuse large B-cell lymphoma,EFO:0000403,http://www.ebi.ac.uk/efo/EFO_0000403,0.800181335403996
ukb-b-15592,Operation code: varicose vein surgery,Varicose veins,HP:0002619,http://purl.obolibrary.org/obo/HP_0002619,0.6290218546493449
finn-b-L12_PSORI_VULG,Psoriasis vulgaris,psoriasis vulgaris,EFO:1001494,http://www.ebi.ac.uk/efo/EFO_1001494,0.9896684689247918
finn-b-M13_TIBIALCOLLATERAL,Tibial collateral bursitis [Pellegrini-Stieda],tibial collateral ligament bursitis,MONDO:0001747,http://purl.obolibrary.org/obo/MONDO_0001747,0.6194964871593593
finn-b-VD_U,Vascular dementia (undefined),vascular dementia,EFO:0004718,http://www.ebi.ac.uk/efo/EFO_0004718,0.9957971031667339
finn-b-M13_ENTESOPATHYFOOT,Oher enthesopathy of foot (+metatarsalgia),Metatarsalgia,EFO:1001370,http://www.ebi.ac.uk/efo/EFO_1001370,0.6106945716991796
finn-b-C3_COLON_ADENO_EXALLC,Colon adenocarcinoma (all cancers excluded),colon adenocarcinoma,EFO:1001949,http://www.ebi.ac.uk/efo/EFO_1001949,0.9010711300266008
ieu-a-1130,Breast cancer (iCOGS),breast cancer,MONDO:0007254,http://purl.obolibrary.org/obo/MONDO_0007254,0.687848424582166
finn-b-C3_FEMALE_GENITAL,malignant neoplasm of female genital organs,"Genital neoplasm, female",EFO:1001331,http://www.ebi.ac.uk/efo/EFO_1001331,0.9515518840798337
finn-b-CD2_INSITU_CERVIX_UTERI,Carcinoma in situ of cervix uteri,uterine cervix carcinoma in situ,MONDO:0042487,http://purl.obolibrary.org/obo/MONDO_0042487,0.948027161547947
finn-b-E4_THYROIDITAUTOIM,Autoimmune thyroiditis,Hashimoto's thyroiditis,EFO:0003779,http://www.ebi.ac.uk/efo/EFO_0003779,0.994323096810573
finn-b-L12_PSORI_NAS,Other and unspecified psoriasis,psoriasis,EFO:0000676,http://www.ebi.ac.uk/efo/EFO_0000676,0.9919492881228608
ukb-e-K21_AFR,K21 Gastro-oesophageal reflux disease,gastroesophageal reflux disease,EFO:0003948,http://www.ebi.ac.uk/efo/EFO_0003948,0.8588074007762576
finn-b-R18_POLYURIA,Polyuria,Polyuria,HP:0000103,http://purl.obolibrary.org/obo/HP_0000103,0.984250547683488
ieu-a-804,Major depressive disorder,major depressive disorder,MONDO:0002009,http://purl.obolibrary.org/obo/MONDO_0002009,0.9867174825570965
finn-b-E4_CA_MET,Disorders of calcium metabolism,calcium metabolic disease,EFO:0005769,http://www.ebi.ac.uk/efo/EFO_0005769,0.9797785691324369
ukb-e-6149_p7_AFR,Mouth/teeth dental problems,Abnormality of the dentition,HP:0000164,http://purl.obolibrary.org/obo/HP_0000164,0.6563404744851319
finn-b-F5_DEMINOTH,Dementia in other diseases classified elsewhere,Dementia,HP:0000726,http://purl.obolibrary.org/obo/HP_0000726,0.7846742530697324
finn-b-N14_TUBULOINTNEPHRNAS,"Tubulo-interstitial nephritis, not spesified as acute or chronic",Chronic tubulointerstitial nephritis,HP:0004743,http://purl.obolibrary.org/obo/HP_0004743,0.7469401191303691
finn-b-I9_RHEUVALV_EXNONE,Rheumatic valve diseases (no controls excluded),rheumatic disease,EFO:0005755,http://www.ebi.ac.uk/efo/EFO_0005755,0.7371103514929124
finn-b-G6_POSTZOST,Postzoster neuralgia,postherpetic neuralgia,MONDO:0041052,http://purl.obolibrary.org/obo/MONDO_0041052,0.6711480382532994
ukb-e-30220_CSA,Basophill percentage,basophil percentage of leukocytes,EFO:0007992,http://www.ebi.ac.uk/efo/EFO_0007992,0.9176322310618491
ieu-b-4875,brain cancer,brain cancer,MONDO:0001657,http://purl.obolibrary.org/obo/MONDO_0001657,0.9912771170691672
finn-b-N14_CALCULOWER,Calculus of lower urinary tract,lower urinary tract calculus,MONDO:0004828,http://purl.obolibrary.org/obo/MONDO_0004828,0.9828103595957991
finn-b-CD2_NONHODGKIN_NAS_EXALLC,Other and unspecified types of non-Hodgkin lymphoma (all cancers excluded),Hodgkins lymphoma,EFO:0000183,http://www.ebi.ac.uk/efo/EFO_0000183,0.8139634378646728
finn-b-I9_HEARTFAIL_ALLCAUSE,All-cause Heart Failure,heart failure,EFO:0003144,http://www.ebi.ac.uk/efo/EFO_0003144,0.8516010427941271
finn-b-I9_ENDOCARD_EXNONE,Endocarditis (no controls excluded),endocarditis,EFO:0000465,http://www.ebi.ac.uk/efo/EFO_0000465,0.9255280153721721
finn-b-F5_ORGANIC,"Organic, including symptomatic, mental disorders",cognitive disorder,EFO:1001457,http://www.ebi.ac.uk/efo/EFO_1001457,0.6485223453452462
finn-b-KRA_PSY_SCHIZODEL,Schizophrenia or delusion,schizophrenia,MONDO:0005090,http://purl.obolibrary.org/obo/MONDO_0005090,0.8002689287126594
ukb-a-473,Pain type(s) experienced in last month: Back pain,Back pain,HP:0003418,http://purl.obolibrary.org/obo/HP_0003418,0.6172636718575735
finn-b-G6_MIGRAINE_NO_AURA_TRIPTAN,Migraine without aura and triptan purchases,migraine without aura,MONDO:0100431,http://purl.obolibrary.org/obo/MONDO_0100431,0.7226924112182034
finn-b-CD2_BENIGN_PITUITARY_CRANIPHAR_EXALLC,"""Benign neoplasm: Pituitary gland, craniopharyngeal duct"" (all cancers excluded)",benign neoplasm of pituitary gland,MONDO:0021439,http://purl.obolibrary.org/obo/MONDO_0021439,0.7072391488955075
finn-b-C3_BONE_CARTILAGE,Malignant neoplasm of bone and articular cartilage,chondrogenic neoplasm,MONDO:0024469,http://purl.obolibrary.org/obo/MONDO_0024469,0.7244985732445633
ukb-e-23123_CSA,Arm fat percentage (left),body fat percentage,EFO:0007800,http://www.ebi.ac.uk/efo/EFO_0007800,0.6685822289557182
finn-b-CD2_BENIGN_CONNSOFT_LOWERLIMB,"Benign neoplasm: Connective and other soft tissue of lower limb, including hip",benign connective and soft tissue neoplasm,MONDO:0000654,http://purl.obolibrary.org/obo/MONDO_0000654,0.7373267520812474
ukb-e-6148_p2_CSA,Eye problems/disorders,eye disease,EFO:0003966,http://www.ebi.ac.uk/efo/EFO_0003966,0.7040956398004021
ebi-a-GCST90016612,Major depressive disorder vs ADHD (ordinary least squares (OLS)),major depressive disorder,MONDO:0002009,http://purl.obolibrary.org/obo/MONDO_0002009,0.7405724129485535
ukb-e-5111_AFR,3mm asymmetry angle (left),hemifacial hypertrophy,MONDO:0007590,http://purl.obolibrary.org/obo/MONDO_0007590,0.6111731787634864
finn-b-CD2_FOLLICULAR_LYMPHOMA,Follicular lymphoma,follicular lymphoma,MONDO:0018906,http://purl.obolibrary.org/obo/MONDO_0018906,0.9945404969073094
finn-b-K11_OTHANRECT,Other diseases of anus and rectum,rectal disease,EFO:0009685,http://www.ebi.ac.uk/efo/EFO_0009685,0.7828391239720154
finn-b-H8_OTHHEARINGLOSS,Other hearing loss,hearing loss,EFO:0004238,http://www.ebi.ac.uk/efo/EFO_0004238,0.989117965649095
finn-b-CD2_BENIGN_CHOROID,Benign neoplasm: Choroid,benign neoplasm of choroid,MONDO:0021487,http://purl.obolibrary.org/obo/MONDO_0021487,0.9958800436621953
ukb-e-21000_p10_CSA,Ethnic background,ethnic group,EFO:0001799,http://www.ebi.ac.uk/efo/EFO_0001799,0.6379151379563026
finn-b-J10_PLEURPLAGUE,Pleural plaque,Oral leukoplakia,HP:0002745,http://purl.obolibrary.org/obo/HP_0002745,0.6281523602800416
finn-b-AB1_HERPES_SIMPLEX,Herpesviral [herpes simplex] infections,Herpes simplex infection,EFO:1002022,http://www.ebi.ac.uk/efo/EFO_1002022,0.8451339466422361
ukb-e-20111_p11_CSA,Illnesses of siblings,number of siblings,EFO:0009713,http://www.ebi.ac.uk/efo/EFO_0009713,0.6061224535987911
finn-b-H7_CHALAZION,Chalazion,meibomian cyst,EFO:0007363,http://www.ebi.ac.uk/efo/EFO_0007363,0.9928847084072536
finn-b-H7_EPISCLERITIS,Episcleritis,Episcleritis,HP:0100534,http://purl.obolibrary.org/obo/HP_0100534,0.9935938314137872
ukb-e-4079_EAS,"Diastolic blood pressure, automated reading",diastolic blood pressure,EFO:0006336,http://www.ebi.ac.uk/efo/EFO_0006336,0.7666733789983515
finn-b-M13_ARTHINOTH,Arthropathies in other diseases classified elsewhere,crystal arthropathy,MONDO:0022208,http://purl.obolibrary.org/obo/MONDO_0022208,0.6776014040950114
finn-b-ALCOHOLMENTAL,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",mental or behavioural disorder,EFO:0000677,http://www.ebi.ac.uk/efo/EFO_0000677,0.6273270389920415
finn-b-C3_EYE_ADNEXA_EXALLC,Malignant neoplasm of eye and adnexa (all cancers excluded),ocular cancer,MONDO:0002236,http://purl.obolibrary.org/obo/MONDO_0002236,0.7347092111746397
finn-b-G6_PARKINSON_INCLAVO,"Parkinson's disease, including avohilmo",Parkinson disease,MONDO:0005180,http://purl.obolibrary.org/obo/MONDO_0005180,0.6000578675543374
finn-b-C3_COLON,Malignant neoplasm of colon,malignant colon neoplasm,MONDO:0021063,http://purl.obolibrary.org/obo/MONDO_0021063,0.9948963852638919
bbj-a-80,Smoking behaviors : Smoking initiation,smoking behavior,EFO:0004318,http://www.ebi.ac.uk/efo/EFO_0004318,0.8519326612429622
ukb-e-20111_p13_MID,Illnesses of siblings,number of siblings,EFO:0009713,http://www.ebi.ac.uk/efo/EFO_0009713,0.6061224535987911
finn-b-L12_PERIORALDERM,Perioral dermatitis,"Dermatitis, Perioral",EFO:1001305,http://www.ebi.ac.uk/efo/EFO_1001305,0.910376882871727
finn-b-KRA_PSY_ALCOH,"Alcohol abuse, main dg",alcohol abuse,MONDO:0002046,http://purl.obolibrary.org/obo/MONDO_0002046,0.8069983091012759
ukb-e-30870_AFR,Triglycerides,triglyceride measurement,EFO:0004530,http://www.ebi.ac.uk/efo/EFO_0004530,0.7426476596679317
finn-b-CD2_BENIGN_OVARY,Benign neoplasm of ovary,Benign Ovarian Neoplasm,EFO:1000116,http://www.ebi.ac.uk/efo/EFO_1000116,0.9949606605788542
finn-b-GIANT_CELL_TEMP_ARTERITIS,Giant cell arteritis with polymyalgia rheumatica,temporal arteritis,EFO:1001209,http://www.ebi.ac.uk/efo/EFO_1001209,0.7920077078294734
